id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool
4162979,Helen,Bradforth,12,Carlee,Service,bachelor's,Jarid,none,Arts,978-238-5838,$100000 to $149999,1,2,bike,180,180,0,,,english,english,,,,,TRUE,,PRG,Not_Meeting,TRUE
72644591,Dan,Van de Castele,11,Ibbie,Science,none,Padget,,,978-278-0587,$50000 to $74999,2,,bike,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,TRUE
30036313,Yvon,Dumper,8,Annabelle,,trade,,,,978-536-6325,$100000 to $149999,4,,car,180,180,0,,,english,english,,,,,,,W,Not_Meeting,TRUE
48301563,Ammamaria,Jee,12,Nicoli,,associate,Reidar,,Business,978-373-9545,$150000 or more,2,,car,180,180,0,,,english,english,,,,,TRUE,,A,Meeting,
59133531,Silvie,Hedworth,8,Fanchette,Sales,none,Sully,none,,978-833-2562,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,,,NI,,TRUE
97407415,Dionysus,Gromley,12,Natalina,,none,Ulrick,,Arts,978-857-5138,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,
42913892,Julissa,Kennerley,14,Ferdinanda,,associate,Nil,,Office,978-474-3986,$150000 or more,3,,bike,180,180,0,,,spanish,english,,,,,,,P,Partially_Meeting,
87552063,Nicolette,Greatbach,17,Daphene,Sales,none,,,,978-170-9666,$50000 to $74999,4,0,bike,63,180,0,,,spanish,spanish,,,,,TRUE,,P,Exceeding,TRUE
20374081,Bernetta,Skunes,11,Gui,Office,associate,,,,978-934-4172,$35000 to $49999,1,,car,74,180,0,,,english,english,,,,TRUE,,,PRG,Not_Meeting,
76274661,Griffy,Burchell,6,Siouxie,Science,none,Peterus,,Natural Resources,978-992-8201,$75000 to $99999,0,0,walk,180,180,0,,,english,english,,,,,,,,Not_Meeting,
46063468,Boycey,D'Aubney,15,Yovonnda,,associate,,,,978-450-3660,$75000 to $99999,2,2,car,180,180,0,,,english,spanish,,,,,,,NI,Partially_Meeting,
77479266,Elsa,Volant,17,Drona,Office,masters,Dewitt,none,Office,978-766-2581,$10000 to $14999,4,,car,85,180,0,,,english,english,,,,,TRUE,,PAS,Not_Meeting,TRUE
55334115,Natale,Dodsworth,8,Billye,Science,associate,Jerrold,none,Office,978-970-2599,$100000 to $149999,2,,car,180,180,0,,,,spanish,,,,TRUE,TRUE,,W,Not_Meeting,
49032618,Othello,Bennetts,16,Nan,Management,associate,Richardo,associate,Management,978-905-3540,$100000 to $149999,1,,car,180,180,0,,,english,english,TRUE,TRUE,TRUE,,TRUE,,P,Partially_Meeting,TRUE
51090181,Britteny,Gumbrell,11,Tasha,Science,associate,Millard,associate,Service,978-811-1414,$100000 to $149999,4,0,car,150,180,0,,,english,spanish,TRUE,,,,,,A,Not_Meeting,
9832456,Ula,Brass,8,Cathee,Sales,,Emmet,associate,Service,978-423-3647,$50000 to $74999,1,3,walk,180,180,0,,,,english,,,,,,,W,Not_Meeting,
66927061,Jaclin,Rosenfelder,14,Lexi,Business,,Elnar,none,Management,978-994-1047,$150000 or more,4,,walk,180,180,0,,,spanish,english,,,,,,,W,Not_Meeting,
93203554,Barbey,Noot,18,Mable,Management,associate,,,,978-399-3916,$150000 or more,1,,car,180,180,0,,,english,english,,,,,,,P,Meeting,
81323770,Sydelle,Palliser,11,Annmaria,Science,none,Sherlocke,bachelor's,,978-301-2918,$35000 to $49999,1,3,car,175,180,0,,,spanish,english,,,,,,,NI,Partially_Meeting,TRUE
88362415,Sabina,Dedman,12,Tallulah,Service,associate,Adham,none,Business,978-881-2449,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
97441656,Dolores,Harmson,7,Mei,Management,associate,Garry,none,,978-180-9416,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,,TRUE,,P,Exceeding,TRUE
96434575,Peterus,Adamsen,14,Viv,Business,masters,Franny,none,,978-781-9456,$100000 to $149999,4,,car,96,180,0,,,english,english,,,,,,,P,Exceeding,
42902486,Claudius,Jedrych,5,Verile,Office,bachelor's,Gunar,associate,,978-237-5269,$35000 to $49999,1,,car,180,180,0,,,english,english,,,,,TRUE,,,Exceeding,TRUE
97404524,Heinrick,Killough,18,Dael,Arts,bachelor's,,,,978-185-3120,$75000 to $99999,4,,walk,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,
40351547,Manda,McIlhone,15,Charlena,,none,,,,978-107-0527,$25000 to $34999,1,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,P,Exceeding,
24482062,Wilbur,Saladin,16,Zaneta,,associate,,,,978-861-2624,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,TRUE,TRUE,,A,Not_Meeting,TRUE
3535824,Kizzie,Druery,17,Masha,Sales,none,Todd,masters,Other,978-066-5961,$50000 to $74999,1,,car,180,180,0,,,english,english,,,TRUE,,,,P,Meeting,
90866279,Kristien,Puckinghorne,12,Denni,Sales,none,,,,978-591-4611,$35000 to $49999,2,,car,180,180,0,,,,english,,,,,,,NI,Meeting,
96327593,Noak,Moyles,10,Sheri,Science,none,Thorvald,associate,Management,978-234-4986,$100000 to $149999,3,,car,180,180,0,,,english,spanish,,,,,,,P,Not_Meeting,
96083684,Stephani,Armatys,18,Cordelia,,trade,Eugen,,Construction,978-374-2277,$75000 to $99999,0,,walk,180,180,0,,,,spanish,TRUE,,TRUE,,,,W,Not_Meeting,
6265311,Zea,Judkins,12,Essy,Science,associate,Matty,none,,978-255-1243,$100000 to $149999,3,,car,180,180,0,,,,english,,,,,TRUE,,P,Not_Meeting,TRUE
59430914,Stacie,Timms,14,George,,none,Jarrad,,Natural Resources,978-687-0751,$75000 to $99999,4,2,car,180,180,0,,,spanish,spanish,,,,,,,NI,Meeting,
79221593,Kettie,Pitchers,9,Marisa,,,Linoel,,Transportation,978-424-9201,$50000 to $74999,1,,car,180,180,0,,,english,spanish,,,,,TRUE,,NI,Exceeding,
7582985,Richmond,Geraghty,12,Inga,Management,none,Walther,none,Business,978-926-0496,$150000 or more,2,,car,144,180,0,,,spanish,english,,,,,TRUE,,P,Not_Meeting,
15283033,Rona,Haughin,17,Malvina,Business,none,Rodolphe,associate,Service,978-943-2937,$75000 to $99999,1,,bike,180,180,0,TRUE,YMCA Greenleaf,english,english,,,TRUE,,,,P,Meeting,
90279727,Gaspar,Deadman,18,Dorry,Service,none,,,,978-341-6851,$35000 to $49999,3,2,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,
79270340,Ignazio,Bodemeaid,6,Florenza,Arts,none,Elmo,none,Business,978-090-3569,$20000 to $24999,3,,car,114,180,0,,,english,english,,,,,,,,,TRUE
51624695,Freddy,Follacaro,6,Kathe,Management,none,Enrique,none,Production,978-239-2731,$150000 or more,1,0,bike,180,180,0,,,english,english,,,,,TRUE,,,Meeting,TRUE
57173520,Jerrold,Flockhart,7,Brittaney,Construction,none,,,,978-779-0761,$150000 or more,0,,walk,175,180,0,,,,english,,,,,,,P,Meeting,
55536171,Selma,Dibbert,5,Leone,Service,associate,Ilario,associate,Science,978-635-8723,$75000 to $99999,4,3,car,180,180,0,,,english,spanish,,,,,TRUE,,,Not_Meeting,
8648190,Gelya,Ivie,10,Junina,Business,none,Torr,associate,Service,978-012-3761,$75000 to $99999,0,4,car,180,180,0,,,english,english,,TRUE,,,,,NI,,
84728000,Dorothea,Gaitskell,18,Marie,Other,associate,Bud,none,Management,978-113-3542,$150000 or more,3,,car,180,180,0,,,,english,,,,,,,NI,Exceeding,
72382053,Honoria,Turbat,17,Valentia,Science,associate,Curtis,none,Science,978-347-9245,$75000 to $99999,3,,car,180,180,0,,,english,english,,,TRUE,TRUE,,,P,Meeting,TRUE
51988294,Clarinda,Cattel,13,Daryn,Science,associate,Skelly,none,,978-307-8620,$50000 to $74999,2,,car,180,180,0,,,spanish,english,,,TRUE,,,,P,Partially_Meeting,TRUE
94802500,Leroi,Coughtrey,16,Leontyne,Business,associate,Arri,none,Office,978-898-6410,$50000 to $74999,1,0,car,180,180,0,,,spanish,english,TRUE,,,,,,PRG,Meeting,
20795649,Hew,Rubie,10,Joeann,Other,associate,Eal,none,Office,978-639-5696,$50000 to $74999,1,,car,,180,0,,,english,english,,,,,,,NI,Not_Meeting,
74528094,Berri,Fattorini,16,Babb,Business,,Chrisy,none,Office,978-280-4908,$100000 to $149999,1,,walk,180,180,0,,,,english,,,,TRUE,TRUE,,NI,Meeting,TRUE
31784677,Lurleen,Piquard,13,Sorcha,Sales,,,,,978-744-0460,$10000 to $14999,3,,car,118,180,0,,,english,english,,,,TRUE,,,A,Not_Meeting,
33491478,Clare,Lanceter,12,Emmy,Construction,associate,,,,978-191-9084,$35000 to $49999,4,,walk,180,180,0,,,english,english,,,,,,,A,Meeting,
81249124,Gay,Nicklin,16,Minnie,Business,associate,Rem,associate,Other,978-076-8078,$75000 to $99999,4,,bike,180,180,0,,,spanish,english,,,TRUE,,TRUE,,P,Not_Meeting,TRUE
19531091,Aurora,Timoney,13,Nedda,,trade,Rustie,,Office,978-202-7942,$25000 to $34999,0,,car,162,180,0,TRUE,YWCA,english,english,,,,,,,P,Not_Meeting,TRUE
26110182,Marena,Cannings,15,Lois,Sales,none,Grantham,none,Management,978-625-7360,$35000 to $49999,1,3,car,180,180,0,,,english,english,TRUE,,,,TRUE,,A,Not_Meeting,TRUE
38345519,Dalt,Beddoes,15,Sibylle,Transportation,bachelor's,,,,978-035-7498,$150000 or more,2,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Exceeding,
804997,Gerardo,Gammel,17,Beulah,Service,none,Thurstan,associate,Business,978-395-6678,$25000 to $34999,4,,car,180,180,0,,,english,english,,,,,TRUE,,A,Meeting,TRUE
28162700,Xylia,Dovermann,8,Pris,Sales,associate,Myron,none,Production,978-447-5914,$100000 to $149999,4,,car,180,180,0,,,spanish,spanish,TRUE,,,,,,PRG,Not_Meeting,
45098092,Riobard,Pinkney,15,Renee,Management,none,Smith,bachelor's,Sales,978-396-5603,$10000 to $14999,3,0,car,180,180,0,,,english,english,,TRUE,,,TRUE,,P,Not_Meeting,
49326942,Bobbye,Layne,9,Kristal,,,,,,978-950-0585,$35000 to $49999,0,,car,180,180,0,,,,english,,,,,TRUE,,P,,
34872821,Cherie,Sandbrook,5,Miguelita,,none,,,,978-794-1740,$50000 to $74999,3,,bike,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,TRUE
91903749,Carena,Garrit,12,Othilie,,associate,Quill,,Sales,978-424-1567,$150000 or more,2,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,
66465053,Sherlock,Jessard,13,Issy,,trade,Noah,,,978-982-2689,$100000 to $149999,3,2,car,180,180,0,,,english,english,,,TRUE,,TRUE,,EMG,Partially_Meeting,
8600073,Karlotte,Strass,8,Malissia,Sales,none,,,,978-939-1701,$100000 to $149999,4,2,walk,180,180,0,TRUE,Discovery,english,english,TRUE,,,,,,ABS,Not_Meeting,
22729760,Cariotta,Hultberg,14,Lanette,Management,associate,,,,978-125-5903,$75000 to $99999,2,,bike,180,180,0,,,english,english,,,,,TRUE,,P,,
40637744,Renae,Bigby,11,Alysa,Management,none,Heriberto,associate,,978-062-9544,$150000 or more,3,,walk,144,180,0,,,english,english,,,,,,,NI,Meeting,TRUE
98395918,Valera,Frissell,13,Belvia,Office,none,,,,978-549-7347,$25000 to $34999,0,,car,67,180,0,,,english,english,,,,,TRUE,,P,Exceeding,
47677565,Rolph,Alcoran,6,Maribeth,Maintenance,,,,,978-897-4307,$35000 to $49999,4,,car,180,180,0,,,spanish,english,,TRUE,,,TRUE,,,Partially_Meeting,
59159478,Dorey,Neesham,16,Leeanne,Management,bachelor's,Isiahi,trade,,978-438-1062,$100000 to $149999,1,,walk,180,180,0,TRUE,Discovery,english,english,,,TRUE,,,,A,Partially_Meeting,
65540064,Fidelity,Parsley,12,Eloise,,associate,Harbert,associate,Sales,978-196-3663,$20000 to $24999,1,,car,180,180,0,TRUE,YMCA,spanish,english,TRUE,,,,TRUE,,P,Exceeding,
50310295,Ban,Bennen,12,Bernardina,Transportation,associate,,,,978-363-9598,$10000 to $14999,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,
87328165,Lulu,Cleave,11,Kass,Science,associate,Tracy,none,Office,978-167-5003,$25000 to $34999,3,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Exceeding,
56394900,Barbra,Blofield,5,Giulietta,,none,Whitney,,Transportation,978-413-9236,$10000 to $14999,4,1,car,180,180,0,TRUE,Discovery,english,spanish,,,TRUE,,,,,Partially_Meeting,TRUE
88451881,Erhart,Mouget,8,Darrelle,Management,none,Broddy,none,,978-506-0845,$100000 to $149999,1,,car,180,180,0,,,english,english,,,TRUE,,,,NI,Not_Meeting,
88791459,Deana,Moquin,17,Becka,Other,none,Pernell,none,,978-287-6808,$100000 to $149999,2,,car,67,180,0,,,english,english,,,,,,,W,Meeting,
72424245,Bowie,Soots,15,Dorita,Arts,none,,,,978-166-2239,$75000 to $99999,2,,car,180,180,0,,,spanish,english,,,,,TRUE,,W,,
88233371,Filia,Sebborn,14,Ingunna,Other,none,,,,978-541-0263,$150000 or more,1,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,TRUE
43724741,Durand,Frodsham,13,Shelli,Maintenance,associate,Rand,none,Science,978-453-5126,$100000 to $149999,4,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,LEP,Exceeding,
66302238,Kermy,Rewbottom,9,Talyah,Office,associate,,,,978-922-0803,$75000 to $99999,2,,car,180,180,0,,,english,english,,,,,,,P,Meeting,TRUE
77044531,Ania,Hush,15,Sheelah,Service,associate,Thadeus,associate,,978-341-4634,$100000 to $149999,3,,car,180,180,0,,,,english,,,,,TRUE,,P,Not_Meeting,
86965023,Daryl,Blakeston,8,Lurette,Office,bachelor's,Axel,none,Construction,978-427-2429,$100000 to $149999,1,,walk,180,180,0,,,english,english,,,,,,,NI,,
4780040,Ilka,Westwick,6,Arlette,Construction,masters,Alexandr,,Management,978-024-6736,$50000 to $74999,4,,car,180,180,0,,,,english,,,,,,,,Not_Meeting,
51486523,Ruperta,Abramovic,6,Doroteya,,associate,Tye,,Service,978-107-1906,$150000 or more,2,,car,180,180,0,,,english,english,,,,,TRUE,,,Partially_Meeting,
56536076,Mikael,Stean,7,Berrie,Sales,associate,,,,978-054-0942,$50000 to $74999,2,3,bike,180,180,0,,,,spanish,,,,,TRUE,,W,Not_Meeting,
73318950,Otes,Balcers,12,Olive,,none,,,,978-837-8776,$100000 to $149999,1,,car,173,180,0,,,spanish,english,,,,,TRUE,,NI,Not_Meeting,
32502580,Robin,Noakes,18,Corrinne,Production,associate,Austen,none,Sales,978-761-5471,$150000 or more,0,,car,119,180,0,,,spanish,english,,,,,,,NI,Meeting,
20154423,Pavla,Giacopini,17,Daile,,associate,,,,978-874-9347,$100000 to $149999,4,,car,180,180,0,,,spanish,spanish,,,,,TRUE,,P,Meeting,
4586907,Bobbe,Kelberer,12,Connie,Construction,associate,Hammad,,,978-456-0009,$100000 to $149999,2,,car,180,180,0,,,english,english,,,TRUE,,,,P,Partially_Meeting,
25154665,Clementina,Burchatt,16,Beryle,Service,,,,,978-449-8324,$50000 to $74999,0,1,bike,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,
37371215,Sandye,Archbell,15,Penelopa,,masters,,,,978-756-4995,$100000 to $149999,0,3,walk,96,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
11197522,Prudy,Ambrozewicz,17,Roberta,Business,associate,,,,978-630-4751,$100000 to $149999,2,,bike,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,
22775134,Hansiain,Shitliff,15,Becka,Office,none,Lorin,associate,Transportation,978-566-4133,$100000 to $149999,3,4,car,180,180,0,,,english,english,,,,,,,P,Exceeding,TRUE
90352558,Lilli,Entwhistle,6,Angela,Office,associate,Baldwin,none,Other,978-188-0702,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,,,,Meeting,TRUE
73044493,Laina,Feathers,15,Herminia,,masters,Gabi,associate,Arts,978-011-6258,$50000 to $74999,2,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,,TRUE
2413885,Garvin,Thairs,14,Allyson,Science,trade,,,,978-234-6041,$150000 or more,2,,bike,144,180,0,,,,english,,,,,,,W,Meeting,
91630632,Estevan,Cossentine,9,Marilyn,Business,none,Ulberto,associate,,978-828-5896,$50000 to $74999,1,2,car,180,180,0,,,english,english,,,,,TRUE,,P,,TRUE
76503823,Aurlie,Berrigan,11,Harri,Management,none,Carson,none,Other,978-575-5238,$15000 to $19999,3,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,P,Not_Meeting,TRUE
89043825,Taddeo,Janks,15,Emiline,,bachelor's,Carlin,,Other,978-881-3818,$50000 to $74999,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
25498094,Allyn,Moorcraft,18,Tommy,,associate,Jacky,,,978-615-8296,$100000 to $149999,0,0,car,180,180,0,TRUE,Discovery,english,english,TRUE,,,,TRUE,,NI,Exceeding,TRUE
84845926,Anya,Conibeer,9,Adella,Management,associate,Even,associate,Service,978-618-9576,$35000 to $49999,4,,car,180,180,0,,,,english,TRUE,TRUE,,,,,W,Meeting,
61024425,Leanora,Rivallant,15,Vera,,associate,Alfredo,,Other,978-145-5403,$50000 to $74999,0,,car,180,180,0,,,english,english,,,TRUE,,,,NI,Meeting,
19369482,Belita,Loweth,16,Carmine,,none,,,,978-609-5914,$150000 or more,2,,car,180,180,0,,,spanish,english,TRUE,,,,TRUE,,NI,Not_Meeting,
31600676,Cecile,Chatell,13,Perri,,,,,,978-809-0159,$25000 to $34999,2,,bike,83,180,0,,,english,english,,,TRUE,,TRUE,,W,Partially_Meeting,
84685487,Rupert,Tull,11,Tobye,,associate,,,,978-031-6315,$35000 to $49999,2,,car,175,180,0,,,spanish,spanish,,,,,,,,Exceeding,TRUE
22409090,Hirsch,Reaveley,15,Rhonda,Office,none,Adolphus,,Office,978-544-3583,$50000 to $74999,3,3,walk,180,180,0,TRUE,Discovery,,english,TRUE,,,,,,P,Meeting,
53580401,Pren,Compson,15,Sherri,Office,,Ulberto,associate,Service,978-441-0206,$15000 to $19999,3,,car,180,180,0,TRUE,YMCA,english,spanish,,,,TRUE,TRUE,,NI,Not_Meeting,
37872100,Emmaline,Fowlie,9,Carlin,,associate,Ethelbert,,Science,978-198-5336,$35000 to $49999,4,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,TRUE
56670844,Nicolas,Philler,8,,Service,,Aubrey,none,,978-896-2163,$75000 to $99999,2,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Not_Meeting,
11655620,Biddy,Dives,14,Angele,Business,associate,Wayland,masters,Other,978-325-8178,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,,TRUE,,A,Not_Meeting,TRUE
70717958,Thorvald,Lafflina,12,Pauly,,associate,,,,978-842-4140,$75000 to $99999,3,,car,180,180,0,,,spanish,english,,,,,,,A,Exceeding,TRUE
90164141,Constancy,Northedge,15,Olva,Business,associate,Shelton,none,Office,978-265-3840,$100000 to $149999,3,,car,180,180,0,,,english,spanish,,,,,,,PRG,Not_Meeting,
23665529,Noe,Halworth,18,Zoe,Arts,associate,Garfield,masters,Construction,978-282-5457,$35000 to $49999,3,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,
37551585,Russ,Dell Casa,11,Lark,Maintenance,none,Art,associate,,978-609-3017,$50000 to $74999,2,,car,180,180,0,,,,english,,,,,,,P,Not_Meeting,TRUE
17528728,Correy,Birkin,18,Caresse,Sales,associate,,,,978-022-4758,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,TRUE,,A,Not_Meeting,
31086965,Krissie,Issard,17,Tilda,,masters,,,,978-207-1245,$50000 to $74999,3,,walk,180,180,0,,,english,spanish,,,,,,,P,Partially_Meeting,TRUE
75848175,Heindrick,Rubke,15,Wylma,Service,masters,Codie,associate,Arts,978-842-8192,$35000 to $49999,3,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE
90068319,Guido,D'Enrico,9,Darda,Production,none,Jamie,none,Management,978-919-8690,$25000 to $34999,2,,car,175,180,0,,,english,english,TRUE,TRUE,,,,,NI,Partially_Meeting,
4427346,Cecelia,Curnokk,5,Emyle,Service,associate,York,associate,Other,978-164-0558,$75000 to $99999,0,,car,180,180,0,,,english,spanish,,,,,TRUE,,,Partially_Meeting,
28878986,Gardener,Seide,10,,,none,Teddy,,Construction,978-159-7695,$150000 or more,3,,car,180,180,0,TRUE,Boys & Girls Club,english,english,,,,,TRUE,,NI,Partially_Meeting,TRUE
89981746,Corinna,Ascroft,12,Roselle,Service,none,,,,978-769-0839,$100000 to $149999,2,,car,180,180,0,,,english,english,,,,,,,P,Meeting,
82324600,Kellia,Schankelborg,18,Janella,Office,none,,,,978-342-8682,$150000 or more,0,,car,180,180,0,,,spanish,english,,,,,,,A,Meeting,
73317757,Briano,Joost,18,Vannie,Business,associate,,,,978-684-3472,$100000 to $149999,1,,car,180,180,0,TRUE,Little Sprouts,english,english,,,,,TRUE,,P,Not_Meeting,
92129515,Corrina,Kellet,9,Mel,Science,associate,,,,978-823-2790,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,,,A,Exceeding,
84118172,Rhiamon,Georgeon,6,Libby,Office,associate,Tobiah,associate,Production,978-147-3890,$75000 to $99999,4,,car,180,180,0,,,english,english,,,,,TRUE,,,Partially_Meeting,TRUE
75164285,Merridie,Shankster,17,Elana,,masters,Kenon,,,978-009-7184,$100000 to $149999,3,1,car,180,180,0,,,english,english,,,,,,,P,Exceeding,
77905033,Concordia,Fontin,8,Easter,Other,none,Felipe,none,Business,978-636-0596,$100000 to $149999,2,,car,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,
44519660,Valeria,De Robertis,9,Adaline,,none,Forest,,Science,978-688-7842,$100000 to $149999,0,,car,180,180,0,,,spanish,spanish,,,,,TRUE,,P,Meeting,TRUE
43052953,Leonelle,Jillard,17,Zonnya,,associate,,,,978-950-3202,$100000 to $149999,0,,walk,179,180,0,,,,english,,,TRUE,,TRUE,,P,Partially_Meeting,
15046713,Claresta,Parsand,14,Larina,Maintenance,none,,,,978-821-0766,$50000 to $74999,1,1,car,180,180,0,,,,english,,,,,TRUE,,P,Not_Meeting,TRUE
62148543,Marne,Wilsdon,7,Shirlene,,none,Hillyer,,Sales,978-488-6690,$50000 to $74999,0,1,bike,67,180,0,,,english,spanish,,,,,,,,Partially_Meeting,
86323013,Sissy,Gaynesford,7,Hailee,Transportation,associate,,,,978-224-1184,$100000 to $149999,1,,walk,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE
60198542,Gaby,Marchment,10,Marris,,none,,,,978-647-7465,$75000 to $99999,2,,car,180,180,0,,,english,spanish,,TRUE,TRUE,,TRUE,,P,Not_Meeting,
59680188,Michaella,Wolfarth,18,Malena,Office,associate,Ara,associate,Business,978-993-0142,$50000 to $74999,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,
48966860,Marnia,Downer,16,Donica,Science,associate,Craggy,none,Office,978-033-0832,$100000 to $149999,2,,car,180,180,0,,,english,english,,TRUE,,TRUE,,,P,Partially_Meeting,TRUE
28391748,Hazlett,Oleszkiewicz,10,Yolande,,associate,Bourke,associate,Maintenance,978-162-1080,$50000 to $74999,1,,car,180,180,1,TRUE,Discovery,english,english,,,,,,,NI,Partially_Meeting,TRUE
58237256,Consalve,Sketh,8,Norry,Sales,associate,Mohandas,associate,Office,978-354-7893,$100000 to $149999,1,0,car,180,180,0,,,english,english,,,TRUE,,,,P,Not_Meeting,
63302688,Nadya,Handford,14,Edin,Service,associate,Russell,none,,978-848-1976,$150000 or more,2,,bike,180,180,0,,,spanish,english,,,,,TRUE,,NI,Partially_Meeting,
64569079,Margarette,Proger,6,Caitrin,Science,associate,,,,978-508-7110,$100000 to $149999,2,,car,180,180,0,,,spanish,english,,,,,,,,,TRUE
3711590,Erna,Ghiron,8,Lauralee,,associate,,,,978-613-9438,$150000 or more,4,4,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,
99046667,Theo,Marklin,8,Margalo,Sales,masters,Hobey,associate,Management,978-622-5598,$75000 to $99999,3,,car,180,180,0,,,,english,TRUE,,TRUE,,,,P,Not_Meeting,TRUE
35881314,Margie,Curtois,11,Madlen,Sales,bachelor's,,,,978-383-8409,$100000 to $149999,1,,car,180,180,0,TRUE,Discovery,spanish,english,,,,,TRUE,,P,Not_Meeting,
17990144,Wyndham,Kingscott,18,Daphene,Natural Resources,associate,Thoma,associate,Arts,978-038-9156,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,TRUE,,,Exceeding,TRUE
63952612,Sheelah,Yuryichev,5,Clarey,Construction,none,Jamil,none,,978-859-4158,$50000 to $74999,4,0,car,180,180,0,,,,english,,,,,,,,Not_Meeting,TRUE
81249483,Keary,Thorby,8,Tanhya,Arts,associate,,,,978-716-5953,$50000 to $74999,2,,car,180,180,0,,,,english,,,TRUE,,TRUE,,P,Exceeding,
